variant_id,question,answer
1995-9::1995_prompt01_s04,"Triangle ABC is isosceles with AB = AC. Let M be the foot of the altitude from A to BC, and suppose AM = 22. There is a point D on segment AM such that AD = 20. Suppose \(\angle BDC = 3\angle BAC\). The perimeter of triangle ABC can be written in the form \(u + v\sqrt{w}\), where \(u,v,w\) are positive integers and \(w\) is squarefree. Find \(u+v+w\).",49
1995-9::1995_prompt01_s05,"Triangle ABC is isosceles with AB = AC and altitude AM = 22. There is a point D on segment AM such that AD = 20. Suppose angle BDC equals 3 times angle BAC. The perimeter of triangle ABC can be written in the form u + v sqrt(w), where u, v, and w are positive integers. Find u + v + w.",49
1996-10::1996_prompt01_s01,"Let all angles be measured in degrees. Find the least positive integer x satisfying simultaneously the three equations: tan(49x° + 169°) = (cos(138°) + sin(138°) ) / (cos(138°) - sin(138°) ), tan(2x° + 70°) = (cos(77°) + sin(77°) ) / (cos(77°) - sin(77°) ), and tan(165x° + 8°) = (cos(113°) + sin(113°) ) / (cos(113°) - sin(113°) ).",26
1996-10::1996_prompt01_s02,"Let all angles be measured in degrees. Find the least positive integer x satisfying simultaneously the three equations: tan(83x° + 121°) = (cos(99°) + sin(99°) ) / (cos(99°) - sin(99°) ), tan(62x° + 127°) = (cos(84°) + sin(84°) ) / (cos(84°) - sin(84°) ), and tan(84x° + 22°) = (cos(61°) + sin(61°) ) / (cos(61°) - sin(61°) ).",61
1996-10::1996_prompt01_s03,"Let all angles be measured in degrees. Find the least positive integer x satisfying simultaneously the three equations: tan(133x° + 85°) = (cos(83°) + sin(83°) ) / (cos(83°) - sin(83°) ), tan(69x° + 20°) = (cos(134°) + sin(134°) ) / (cos(134°) - sin(134°) ), and tan(55x° + 71°) = (cos(171°) + sin(171°) ) / (cos(171°) - sin(171°) ).",91
1996-10::1996_prompt01_s04,"Let all angles be measured in degrees. Find the least positive integer x satisfying simultaneously the three equations: tan(61x° + 2°) = (cos(73°) + sin(73°) ) / (cos(73°) - sin(73°) ), tan(2x° + 46°) = (cos(173°) + sin(173°) ) / (cos(173°) - sin(173°) ), and tan(124x° + 156°) = (cos(155°) + sin(155°) ) / (cos(155°) - sin(155°) ).",176
1996-10::1996_prompt01_s05,"Let all angles be measured in degrees. Find the least positive integer x satisfying simultaneously the three equations: tan(131x° + 61°) = (cos(92°) + sin(92°) ) / (cos(92°) - sin(92°) ), tan(66x° + 151°) = (cos(22°) + sin(22°) ) / (cos(22°) - sin(22°) ), and tan(153x° + 49°) = (cos(112°) + sin(112°) ) / (cos(112°) - sin(112°) ).",116
1996-11::1996_prompt02_s05,"Let \(G(z)=1+z^n+z^{2n}+\cdots+z^{(m-1)n}\), where \(m=6\) and \(n=15\). Let \(P\) be the product of the roots of \(G(z)=0\) whose imaginary part is positive. Suppose \(P=r(\cos(\theta^\circ)+i\sin(\theta^\circ))\) with \(r>0\) and \(0\le \theta<360\). Find \(\theta\).",48
1996-11::1996_prompt04_s01,"Let n and m be distinct positive integers with gcd(n, m) > 1. Consider the cyclotomic polynomials Φ_n(z) and Φ_m(z), and define Q(z) = Φ_n(z)^a · Φ_m(z)^b. Let P be the product of all roots of Q(z) whose arguments (in degrees, measured from the positive real axis) lie strictly in the sector (alpha_deg°, beta_deg°]. Suppose P = r (cos θ° + i sin θ°) with r > 0 and 0 ≤ θ < 360. Find θ for the given parameters n = 24, m = 30, a = 3, b = 2, alpha_deg = 0, and beta_deg = 180.",48
1996-11::1996_prompt04_s02,"Let n and m be distinct positive integers with gcd(n, m) > 1. Consider the cyclotomic polynomials Φ_n(z) and Φ_m(z), and define Q(z) = Φ_n(z)^a · Φ_m(z)^b. Let P be the product of all roots of Q(z) whose arguments (in degrees, measured from the positive real axis) lie strictly in the sector (alpha_deg°, beta_deg°]. Suppose P = r (cos θ° + i sin θ°) with r > 0 and 0 ≤ θ < 360. Find θ for the given parameters n = 30, m = 9, a = 3, b = 2, alpha_deg = 0, and beta_deg = 240.",168
1996-11::1996_prompt04_s03,"Let n and m be distinct positive integers with gcd(n, m) > 1. Consider the cyclotomic polynomials Φ_n(z) and Φ_m(z), and define Q(z) = Φ_n(z)^a · Φ_m(z)^b. Let P be the product of all roots of Q(z) whose arguments (in degrees, measured from the positive real axis) lie strictly in the sector (alpha_deg°, beta_deg°]. Suppose P = r (cos θ° + i sin θ°) with r > 0 and 0 ≤ θ < 360. Find θ for the given parameters n = 6, m = 30, a = 1, b = 3, alpha_deg = 60, and beta_deg = 300.",300
1996-11::1996_prompt04_s04,"Let n and m be distinct positive integers with gcd(n, m) > 1. Consider the cyclotomic polynomials Φ_n(z) and Φ_m(z), and define Q(z) = Φ_n(z)^a · Φ_m(z)^b. Let P be the product of all roots of Q(z) whose arguments (in degrees, measured from the positive real axis) lie strictly in the sector (alpha_deg°, beta_deg°]. Suppose P = r (cos θ° + i sin θ°) with r > 0 and 0 ≤ θ < 360. Find θ for the given parameters n = 15, m = 10, a = 2, b = 2, alpha_deg = 0, and beta_deg = 144.",264
1996-12::1996_prompt01_s01,"In a math contest, 22 cards are labeled in some order to form a permutation. The card values come from an arithmetic progression v_j = 9 + j*2 for j = 0, 1, ..., 2, but with repetitions: the multiplicity vector is counts = [10, 4, 8], so the value v_j appears counts[j] times and the total number of cards is 22. For every permutation, pair consecutive cards (1 with 2, 3 with 4, ...) and form the sum S = sum over all pairs of |difference|^3. Over all permutations of these 22 cards, the average of S equals p/q in lowest terms. Compute p+q.",5717
1996-12::1996_prompt01_s02,"In a math contest, 18 cards are labeled in some order to form a permutation. The card values come from an arithmetic progression v_j = 0 + j*3 for j = 0, 1, ..., 7, but with repetitions: the multiplicity vector is counts = [4, 2, 1, 2, 2, 4, 2, 1], so the value v_j appears counts[j] times and the total number of cards is 18. For every permutation, pair consecutive cards (1 with 2, 3 with 4, ...) and form the sum S = sum over all pairs of |difference|^2. Over all permutations of these 18 cards, the average of S equals p/q in lowest terms. Compute p+q.",15650
1996-12::1996_prompt01_s03,"In a math contest, 12 cards are labeled in some order to form a permutation. The card values come from an arithmetic progression v_j = 4 + j*4 for j = 0, 1, ..., 2, but with repetitions: the multiplicity vector is counts = [4, 3, 5], so the value v_j appears counts[j] times and the total number of cards is 12. For every permutation, pair consecutive cards (1 with 2, 3 with 4, ...) and form the sum S = sum over all pairs of |difference|^2. Over all permutations of these 12 cards, the average of S equals p/q in lowest terms. Compute p+q.",1723
1996-12::1996_prompt01_s04,"In a math contest, 16 cards are labeled in some order to form a permutation. The card values come from an arithmetic progression v_j = 6 + j*8 for j = 0, 1, ..., 6, but with repetitions: the multiplicity vector is counts = [3, 2, 2, 2, 3, 1, 3], so the value v_j appears counts[j] times and the total number of cards is 16. For every permutation, pair consecutive cards (1 with 2, 3 with 4, ...) and form the sum S = sum over all pairs of |difference|^2. Over all permutations of these 16 cards, the average of S equals p/q in lowest terms. Compute p+q.",14531
1996-12::1996_prompt01_s05,"In a math contest, 24 cards are labeled in some order to form a permutation. The card values come from an arithmetic progression v_j = 6 + j*5 for j = 0, 1, ..., 3, but with repetitions: the multiplicity vector is counts = [9, 4, 6, 5], so the value v_j appears counts[j] times and the total number of cards is 24. For every permutation, pair consecutive cards (1 with 2, 3 with 4, ...) and form the sum S = sum over all pairs of |difference|^3. Over all permutations of these 24 cards, the average of S equals p/q in lowest terms. Compute p+q.",237148
1996-13::1996_prompt01_s01,"In triangle ABC, AB = sqrt(274), AC = sqrt(173), and BC = sqrt(297). Let D be the unique point on the line BC (possibly outside segment BC) for which angle ADB is a right angle. Express the ratio of the areas of triangles ADB and ADC as a reduced fraction m/n, and report m + n.",297
1996-13::1996_prompt01_s02,"In triangle ABC, AB = sqrt(84), AC = sqrt(151), and BC = sqrt(105). Let D be the unique point on the line BC (possibly outside segment BC) for which angle ADB is a right angle. Express the ratio of the areas of triangles ADB and ADC as a reduced fraction m/n, and report m + n.",105
1996-13::1996_prompt01_s03,"In triangle ABC, AB = sqrt(205), AC = sqrt(158), and BC = sqrt(87). Let D be the unique point on the line BC (possibly outside segment BC) for which angle ADB is a right angle. Express the ratio of the areas of triangles ADB and ADC as a reduced fraction m/n, and report m + n.",87
1996-13::1996_prompt01_s04,"In triangle ABC, AB = sqrt(151), AC = sqrt(94), and BC = sqrt(122). Let D be the unique point on the line BC (possibly outside segment BC) for which angle ADB is a right angle. Express the ratio of the areas of triangles ADB and ADC as a reduced fraction m/n, and report m + n.",244
1996-13::1996_prompt01_s05,"In triangle ABC, AB = sqrt(110), AC = sqrt(93), and BC = sqrt(118). Let D be the unique point on the line BC (possibly outside segment BC) for which angle ADB is a right angle. Express the ratio of the areas of triangles ADB and ADC as a reduced fraction m/n, and report m + n.",236
1996-14::1996_prompt01_s01,"A 6-dimensional axis-aligned rectangular box is assembled from 1-by-...-1 unit hypercubes, with integer side lengths 10797, 1463, 5115, 957, 1771, 318. Consider the straight space-diagonal segment from one corner to the opposite corner. Through the interiors of how many unit hypercubes does this segment pass?",20294
1996-14::1996_prompt01_s02,"A 4-dimensional axis-aligned rectangular box is assembled from 1-by-...-1 unit hypercubes, with integer side lengths 124285, 2030, 238, 155. Consider the straight space-diagonal segment from one corner to the opposite corner. Through the interiors of how many unit hypercubes does this segment pass?",126654
1996-14::1996_prompt01_s03,"A 6-dimensional axis-aligned rectangular box is assembled from 1-by-...-1 unit hypercubes, with integer side lengths 2870, 1295, 1855, 38, 595, 470. Consider the straight space-diagonal segment from one corner to the opposite corner. Through the interiors of how many unit hypercubes does this segment pass?",7006
1996-14::1996_prompt01_s04,"A 6-dimensional axis-aligned rectangular box is assembled from 1-by-...-1 unit hypercubes, with integer side lengths 530, 43554, 2870, 6622, 658, 1239. Consider the straight space-diagonal segment from one corner to the opposite corner. Through the interiors of how many unit hypercubes does this segment pass?",55400
1996-14::1996_prompt01_s05,"A 4-dimensional axis-aligned rectangular box is assembled from 1-by-...-1 unit hypercubes, with integer side lengths 1045, 406, 46299, 28490. Consider the straight space-diagonal segment from one corner to the opposite corner. Through the interiors of how many unit hypercubes does this segment pass?",76160
