variant_id,question,answer
67_prompt01_s01,"On a cyclic board labeled 1 through 46, define the relation x ≻_{t} y to mean the clockwise modular distance from y to x (taken modulo 46) lies in {1,2,...,t}. Given an integer 5 and a threshold vector [17, 35, 17, 32, 38] = (t_1, t_2, ..., t_5), count the number of k-tuples (x_1, x_2, ..., x_5) with each x_i in {1,2,...,46} such that for every i = 1, 2, ..., 5-1, x_i ≻_{t_list[i-1]} x_{i+1}, and also x_5 ≻_{t_list[5-1]} x_{1}. Return the exact integer count.",11984702
67_prompt01_s02,"On a cyclic board labeled 1 through 15, define the relation x ≻_{t} y to mean the clockwise modular distance from y to x (taken modulo 15) lies in {1,2,...,t}. Given an integer 6 and a threshold vector [7, 7, 9, 8, 12, 7] = (t_1, t_2, ..., t_6), count the number of k-tuples (x_1, x_2, ..., x_6) with each x_i in {1,2,...,15} such that for every i = 1, 2, ..., 6-1, x_i ≻_{t_list[i-1]} x_{i+1}, and also x_6 ≻_{t_list[6-1]} x_{1}. Return the exact integer count.",305430
67_prompt01_s03,"On a cyclic board labeled 1 through 31, define the relation x ≻_{t} y to mean the clockwise modular distance from y to x (taken modulo 31) lies in {1,2,...,t}. Given an integer 6 and a threshold vector [12, 13, 17, 23, 29, 11] = (t_1, t_2, ..., t_6), count the number of k-tuples (x_1, x_2, ..., x_6) with each x_i in {1,2,...,31} such that for every i = 1, 2, ..., 6-1, x_i ≻_{t_list[i-1]} x_{i+1}, and also x_6 ≻_{t_list[6-1]} x_{1}. Return the exact integer count.",19513415
67_prompt01_s04,"On a cyclic board labeled 1 through 27, define the relation x ≻_{t} y to mean the clockwise modular distance from y to x (taken modulo 27) lies in {1,2,...,t}. Given an integer 5 and a threshold vector [20, 24, 15, 25, 18] = (t_1, t_2, ..., t_5), count the number of k-tuples (x_1, x_2, ..., x_5) with each x_i in {1,2,...,27} such that for every i = 1, 2, ..., 5-1, x_i ≻_{t_list[i-1]} x_{i+1}, and also x_5 ≻_{t_list[5-1]} x_{1}. Return the exact integer count.",3244374
67_prompt01_s05,"On a cyclic board labeled 1 through 34, define the relation x ≻_{t} y to mean the clockwise modular distance from y to x (taken modulo 34) lies in {1,2,...,t}. Given an integer 6 and a threshold vector [29, 32, 13, 29, 14, 28] = (t_1, t_2, ..., t_6), count the number of k-tuples (x_1, x_2, ..., x_6) with each x_i in {1,2,...,34} such that for every i = 1, 2, ..., 6-1, x_i ≻_{t_list[i-1]} x_{i+1}, and also x_6 ≻_{t_list[6-1]} x_{1}. Return the exact integer count.",137150186
68_prompt01_s01,"In a math contest, 2296 real numbers x_1,...,x_2296 are chosen so that each lies in [-8,3] and x_1+...+x_2296 = -14072. Determine the exact maximum possible value of x_1^8 + x_2^8 + ... + x_2296^8.",31963155526
68_prompt01_s02,"In a math contest, 1728 real numbers \(x_1,\dots,x_{1728}\) are chosen so that each lies in \([-5,3]\) and \(x_1+\cdots+x_{1728}=-5668\). Determine the exact maximum possible value of \(x_1^4+x_2^4+\cdots+x_{1728}^4\).",877552
68_prompt01_s03,"In a math contest, 5923 real numbers \(x_1,\dots,x_{5923}\) are chosen so that each lies in \([-8,9]\) and \(x_1+\cdots+x_{5923}=-30519\). Determine the exact maximum possible value of \(x_1^4+x_2^4+\cdots+x_{5923}^4\).",26704193
68_prompt01_s04,"In a math contest, 1974 real numbers x_1,...,x_1974 are chosen so that each lies in [-8,4] and x_1+...+x_1974 = -13333. Determine the exact maximum possible value of x_1^8 + x_2^8 + ... + x_1974^8.",29692271009
68_prompt01_s05,"In a math contest, 1860 real numbers \(x_1,\ldots,x_{1860}\) are chosen so that each lies in \([-8,10]\) and \(x_1+\cdots+x_{1860}=-12254\). Determine the exact maximum possible value of \(x_1^6+x_2^6+\cdots+x_{1860}^6\).",594576960
69_prompt01_s01,"A rectangle is subdivided by drawing some number of full-length vertical lines and some number of full-length horizontal lines, all parallel to the rectangle's sides, producing a rectangular grid with exactly 1813 small rectangles (i.e., there exist nonnegative integers v,h with (v+1)(h+1)=1813). Nodes are the grid intersections and fundamental line segments are the minimal side segments of the grid between consecutive nodes. Let H be the number of horizontal fundamental segments and V be the number of vertical fundamental segments. For given positive integers 9 and 8, define W = 9·H + 8·V. Among all such grid subdivisions producing exactly 1813 small rectangles, determine the sum of the maximum possible value of W and the minimum possible value of W.",78692
69_prompt01_s02,"A rectangle is subdivided by drawing some number of full-length vertical lines and some number of full-length horizontal lines, all parallel to the rectangle's sides, producing a rectangular grid with exactly 1904 small rectangles (i.e., there exist nonnegative integers v,h with (v+1)(h+1)=1904). Nodes are the grid intersections and fundamental line segments are the minimal side segments of the grid between consecutive nodes. Let H be the number of horizontal fundamental segments and V be the number of vertical fundamental segments. For given positive integers 7 and 4, define W = 7·H + 4·V. Among all such grid subdivisions producing exactly 1904 small rectangles, determine the sum of the maximum possible value of W and the minimum possible value of W.",55682
69_prompt01_s03,"A rectangle is subdivided by drawing some number of full-length vertical lines and some number of full-length horizontal lines, all parallel to the rectangle's sides, producing a rectangular grid with exactly 1595 small rectangles (i.e., there exist nonnegative integers v,h with (v+1)(h+1)=1595). Nodes are the grid intersections and fundamental line segments are the minimal side segments of the grid between consecutive nodes. Let H be the number of horizontal fundamental segments and V be the number of vertical fundamental segments. For given positive integers 9 and 5, define W = 9·H + 5·V. Among all such grid subdivisions producing exactly 1595 small rectangles, determine the sum of the maximum possible value of W and the minimum possible value of W.",59556
69_prompt01_s04,"A rectangle is subdivided by drawing some number of full-length vertical lines and some number of full-length horizontal lines, all parallel to the rectangle's sides, producing a rectangular grid with exactly 1482 small rectangles (i.e., there exist nonnegative integers v,h with (v+1)(h+1)=1482). Nodes are the grid intersections and fundamental line segments are the minimal side segments of the grid between consecutive nodes. Let H be the number of horizontal fundamental segments and V be the number of vertical fundamental segments. For given positive integers 5 and 7, define W = 5·H + 7·V. Among all such grid subdivisions producing exactly 1482 small rectangles, determine the sum of the maximum possible value of W and the minimum possible value of W.",46408
69_prompt01_s05,"A rectangle is subdivided by drawing some number of full-length vertical lines and some number of full-length horizontal lines, all parallel to the rectangle's sides, producing a rectangular grid with exactly 1428 small rectangles (i.e., there exist nonnegative integers v,h with (v+1)(h+1)=1428). Nodes are the grid intersections and fundamental line segments are the minimal side segments of the grid between consecutive nodes. Let H be the number of horizontal fundamental segments and V be the number of vertical fundamental segments. For given positive integers 9 and 5, define W = 9·H + 5·V. Among all such grid subdivisions producing exactly 1428 small rectangles, determine the sum of the maximum possible value of W and the minimum possible value of W.",53348
7_prompt01_s04,"On a square grid with 18 rows and 18 columns, you place black stones on some cells. Determine the minimum number of stones needed to guarantee that every axis-parallel 6×6 square subgrid contains at least one black stone. Equivalently, there is no 6×6 contiguous empty block anywhere on the board. Give your answer as an integer.",9
7_prompt02_s01,"On an 11×11 toroidal grid (rows and columns wrap around cyclically), you may place black stones on some squares (at most one per square). White can only use empty squares. Determine the least number of black stones needed so that there is no run of 3 consecutive empty squares in any row or any column, where runs are counted cyclically due to wrap-around. Give your answer as an integer.",44
7_prompt02_s02,"On an 11×11 toroidal grid (rows and columns wrap around cyclically), you may place black stones on some squares (at most one per square). White can only use empty squares. Determine the least number of black stones needed so that there is no run of 4 consecutive empty squares in any row or any column, where runs are counted cyclically due to wrap-around. Give your answer as an integer.",33
7_prompt02_s03,"On an 18×18 toroidal grid (rows and columns wrap around cyclically), you may place black stones on some squares (at most one per square). White can only use empty squares. Determine the least number of black stones needed so that there is no run of 5 consecutive empty squares in any row or any column, where runs are counted cyclically due to wrap-around. Give your answer as an integer.",72
7_prompt02_s04,"On an 16×16 toroidal grid (rows and columns wrap around cyclically), you may place black stones on some squares (at most one per square). White can only use empty squares. Determine the least number of black stones needed so that there is no run of 6 consecutive empty squares in any row or any column, where runs are counted cyclically due to wrap-around. Give your answer as an integer.",48
70_prompt01_s01,"Let G be a simple graph on 272 vertices. For every vertex u, there exists a neighbor v such that u and v have no common neighbors (i.e., N(u) ∩ N(v) = ∅). In addition, require that the collection of such ""witness"" edges can be chosen to be pairwise vertex-disjoint (so there is a matching M consisting entirely of triangle-free edges, and every vertex is incident to some edge in M). Among all such graphs, determine the maximal possible number of edges.",18496
70_prompt01_s02,"Let G be a simple graph on 44 vertices. For every vertex u, there exists a neighbor v such that u and v have no common neighbors (i.e., N(u) ∩ N(v) = ∅). In addition, require that the collection of such ""witness"" edges can be chosen to be pairwise vertex-disjoint (so there is a matching M consisting entirely of triangle-free edges, and every vertex is incident to some edge in M). Among all such graphs, determine the maximal possible number of edges.",484
70_prompt01_s03,"Let G be a simple graph on 204 vertices. For every vertex u, there exists a neighbor v such that u and v have no common neighbors (i.e., N(u) ∩ N(v) = ∅). In addition, require that the collection of such ""witness"" edges can be chosen to be pairwise vertex-disjoint (so there is a matching M consisting entirely of triangle-free edges, and every vertex is incident to some edge in M). Among all such graphs, determine the maximal possible number of edges.",10404
70_prompt01_s04,"Let G be a simple graph on 90 vertices. For every vertex u, there exists a neighbor v such that u and v have no common neighbors (i.e., N(u) ∩ N(v) = ∅). In addition, require that the collection of such ""witness"" edges can be chosen to be pairwise vertex-disjoint (so there is a matching M consisting entirely of triangle-free edges, and every vertex is incident to some edge in M). Among all such graphs, determine the maximal possible number of edges.",2025
70_prompt01_s05,"Let G be a simple graph on 30 vertices. For every vertex u, there exists a neighbor v such that u and v have no common neighbors (i.e., N(u) ∩ N(v) = ∅). In addition, require that the collection of such ""witness"" edges can be chosen to be pairwise vertex-disjoint (so there is a matching M consisting entirely of triangle-free edges, and every vertex is incident to some edge in M). Among all such graphs, determine the maximal possible number of edges.",225
71_prompt01_s02,"In a math contest, 59 numbered seats are arranged around a circular table. A subset S of these seats is called admissible if |S| = 16 and, in every block of 6 consecutive seats around the circle, at most 5 of them lie in S. How many admissible subsets are there?",108779629717220
71_prompt01_s03,"In a math contest, 27 numbered seats are arranged around a circular table. A subset S of these seats is called admissible if |S| = 5 and, in every block of 3 consecutive seats around the circle, at most 1 of them lie in S. How many admissible subsets are there?",9828
71_prompt01_s04,"In a math contest, 51 numbered seats are arranged around a circular table. A subset S of these seats is called admissible if |S| = 14 and, in every block of 4 consecutive seats around the circle, at most 3 of them lie in S. How many admissible subsets are there?",1089620405847
71_prompt01_s05,"In a math contest, 21 numbered seats are arranged around a circular table. A subset S of these seats is called admissible if |S| = 6 and, in every block of 5 consecutive seats around the circle, at most 4 of them lie in S. How many admissible subsets are there?",53949
71_prompt02_s01,"In a training camp spanning 26 consecutive days labeled 1 through 26, a student chooses on which days to study, forming a subset of days. The plan must satisfy all of the following:
- The student never studies on 3 consecutive days (so any run of study-days has length at most 2).
- The student never rests for more than 4 consecutive days.
- The student studies on both Day 1 and Day 26.
- The total number of study-days is congruent to 0 modulo 8.
How many different valid study schedules exist?",8437
